platforms_mac,pc_requirements_recommended,price_overview_currency,linux_requirements_recommended,platforms_windows,required_age,header_image,pc_requirements_minimum,current_players,linux_requirements_minimum,is_free,price_overview_initial,steam_appid,price_overview_final,price_overview_discount_percent,coming_soon,recommendations_total,name,metacritic_score,platforms_linux,release_date,mac_requirements_recommended,metacritic_url,mac_requirements_minimum,developers,type,publishers
"true","Recommended:<br>&emsp;OS: Windows XP SP3/Vista/Win 7<br>	&emsp;Processor: 2.3 GHz Quad Core processor<br>	&emsp;Memory: 2 GB<br>	&emsp;Hard Disk Space: 20 GB free<br>	&emsp;Video Memory: 512MB<br>	&emsp;Video Card: NVIDIA GeForce GTX 560 / ATI Radeon HD 5850<br>	&emsp;Sound: DirectX 9.0c Compatible<br>	&emsp;Other Requirements:Initial installation requires one-time internet connection for Steam authentication; software installations required (included with the game) include Steam Client, DirectX 9, Microsoft .NET 4 Framework, Visual C++ Redistributable 2005, Visual C++ Redistributable 2008, Visual C++ Redistributable 2010, and AMD CPU Drivers (XP Only/AMD Only)","GBP",,"true",17,"https://steamcdn-a.akamaihd.net/steam/apps/49520/header.jpg?t=1536253880","Minimum:<br>&emsp;OS: Windows XP SP3<br>	&emsp;Processor: 2.4 GHz Dual Core Processor<br>	&emsp;Memory: 2 GB(XP)/ 2 GB(Vista)<br>	&emsp;Hard Disk Space: 13 GB free<br>	&emsp;Video Memory: 256 MB<br>	&emsp;Video Card: NVIDIA GeForce 8500 /ATI Radeon HD 2600<br>	&emsp;Sound: DirectX 9.0c Compatible<br>	&emsp;Other Requirements:Initial installation requires one-time internet connection for Steam authentication; software installations required (included with the game) include Steam Client, DirectX 9, Microsoft .NET 4 Framework, Visual C++ Redistributable 2005, Visual C++ Redistributable 2008, Visual C++ Redistributable 2010, and AMD CPU Drivers (XP Only/AMD Only)",3168,"Operating System: SteamOS, Ubuntu 14.04 <br>CPU Processor: Intel Core 2 Quad, AMD Phenom II X4<br>CPU Speed: 2.4GHz <br>Memory: 4 GB RAM <br>Hard Disk Space: 13 GB <br>Video Card (NVidia): Geforce 260<br>Video Memory (VRam): 1GB<br><br>IMPORTANT NOTICE: Don't meet the above requirements? That doesn't mean your configuration wont run Borderlands 2. Visit the Borderlands 2 community page to share your experience with other Linux players and learn about how to send bugs to Aspyr. Your feedback will help us improve Borderlands 2 Linux and future AAA Linux releases!<br><br>NOTICE:  Intel Integrated video chipsets and ATI chipsets are currently unsupported for Borderlands 2 Linux.<br>NOTICE:The Linux version is only available in English, French, Italian, German, and Spanish.<br>[/list]","false",1999,49520,1999,0,"false",85157,"Borderlands 2",89,"true","20 Sep, 2012","Recommended:<br>	&emsp;OS: 10.10.5 (Yosemite)<br>        &emsp;Processor: 2.2GHz Intel Quad Core<br>        &emsp;Memory: 4 GB RAM<br>	&emsp;Video Memory: 512 MB<br>        &emsp;Video Card: ATI Radeon HD 5750 / NVidia Geforce 650M / Intel HD 4000","https://www.metacritic.com/game/pc/borderlands-2?ftag=MCD-06-10aaa1f","Minimum:<br>&emsp;OS: 10.8.5 (Mountain Lion), 10.9.5 (Mavericks), 10.10.5 (Yosemite), 10.11.6 (El Capitan), 10.12 (Sierra) <br><br>	&emsp;Processor: 2.4 GHz Intel Core 2 Duo (Dual-Core)<br>	&emsp;Memory: 4 GB RAM<br>	&emsp;Hard Disk Space: 13 GB<br>	&emsp;Video Memory: 256 MB<br>	&emsp;Video Card: ATI Radeon HD 2600 / NVidia Geforce 8800/ Intel HD 3000<br>	&emsp;Additional: Macintosh mouse and keyboard. Borderlands 2 supports both the Xbox 360 wired gamepad AND the PlayStation 3 Dualshock 3 Wireless Controller 	<br>        &emsp;NOTICE: It is possible for Mac and PC to become out of sync during updates.  Within this short time period, Mac users will only be able to play other Mac users.        <br>        &emsp;NOTICE: This game is not supported on volumes formatted as Mac OS Extended (Case Sensitive)<br>        &emsp;NOTICE: The following video chipsets are unsupported for Borderlands 2: ATI RADEON HD 2400, NVIDIA 8600m, NVIDIA 9400m, 9600m, Intel Integrated GMA 950, Intel Integrated x3100<br><br>NOTICE:The Mac version is only available in English, French, Italian, German, and Spanish.","Gearbox Software<br/>Aspyr (Mac)<br/>Aspyr (Linux)","game","2K<br/>Aspyr (Mac)<br/>Aspyr (Linux)"
"true",,"GBP",,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/736190/header.jpg?t=1539687952","Minimum:<br>&emsp;OS: XP, Vista, 7, 8, 10<br>&emsp;Processor: Intel Pentium III 800 MHz+<br>&emsp;Memory: 2 GB RAM<br>&emsp;Graphics: 1024x768 High Color +<br>&emsp;DirectX: Version 9.0<br>&emsp;Storage: 500 MB available space",3582,,"false",719,736190,719,0,"false",5200,"中国式家长 / Chinese Parents",,"false","28 Sep, 2018",,,"Minimum:<br>&emsp;OS: Snow Leopard 10.6<br>&emsp;Processor: 2.0GHz+ 64-bit<br>&emsp;Memory: 1 GB RAM<br>&emsp;Storage: 500 MB available space","墨鱼玩游戏","game","Coconut Island Games"
"true",,"GBP",,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/447020/header.jpg?t=1537464471","Minimum:<br>&emsp;OS: Windows 7, Windows 8, Windows 10<br>&emsp;Processor: 2.0 GHz Intel or equivalent AMD dual-core processor<br>&emsp;Memory: 2 GB RAM<br>&emsp;Graphics: Nvidia Geforce GTS 450 Series, AMD Radeon HD 6770 graphics card or better (min 1GB VRAM)<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 6 GB available space<br>&emsp;Additional Notes: INTERNET CONNECTION REQUIRED FOR THE ONLINE GAME",4490,,"false",1999,447020,1999,0,"false",9996,"Farming Simulator 17",69,"false","24 Oct, 2016",,"https://www.metacritic.com/game/pc/farming-simulator-17?ftag=MCD-06-10aaa1f","Minimum:<br>&emsp;OS: Mac OS X  10.9.1, 10.10.1, 10.11.1 or 10.12.1<br>&emsp;Processor: 2.0 GHz dual-core processor or better<br>&emsp;Memory: 2 GB RAM<br>&emsp;Graphics: Nvidia Geforce GTS 450 Series, AMD Radeon HD 6770 or better (min 1GB VRAM)<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 6 GB available space<br>&emsp;Additional Notes: INTERNET CONNECTION REQUIRED FOR THE ONLINE GAME","Giants Software","game","Focus Home Interactive"
"false",,"GBP",,"true",17,"https://steamcdn-a.akamaihd.net/steam/apps/22380/header.jpg?t=1533678449","&emsp;OS: Windows 7/Vista/XP <br>								&emsp;Processor: Dual Core 2.0GHz<br>								&emsp;Memory: 2GB RAM<br>								&emsp;Hard Disk Space: 10GB free space<br>								&emsp;Video Card: NVIDIA GeForce 6 series, ATI 1300XT series<br>								",2460,,"false",799,22380,799,0,"false",46987,"Fallout: New Vegas",84,"false","21 Oct, 2010",,"https://www.metacritic.com/game/pc/fallout-new-vegas?ftag=MCD-06-10aaa1f",,"Obsidian Entertainment","game","Bethesda Softworks"
"false","Recommended:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Windows 7, 8.1, 10 (64-bit)<br>&emsp;Processor: Intel Core i5-4690 3.5 GHz or equivalent<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: GeForce GTX 1060 or equivalent<br>&emsp;DirectX: Version 11<br>&emsp;Storage: 20 GB available space<br>&emsp;Sound Card: DirectX compatible soundcard or onboard chipset","GBP","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","true",0,"https://steamcdn-a.akamaihd.net/steam/apps/544750/header.jpg?t=1540390529","Minimum:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Windows 7, 8.1, 10 (64-bit)<br>&emsp;Processor: Intel Core i3-4160 @ 3.60GHz or equivalent<br>&emsp;Memory: 6 GB RAM<br>&emsp;Graphics: NVIDIA GeForce GTX 1050<br>&emsp;DirectX: Version 11<br>&emsp;Storage: 20 GB available space<br>&emsp;Sound Card: DirectX compatible soundcard or onboard chipset",1952,"Minimum:<br>&emsp;Requires a 64-bit processor and operating system","false",4999,544750,4999,0,"false",1245,"SOULCALIBUR VI",81,"false","18 Oct, 2018","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","https://www.metacritic.com/game/pc/soulcalibur-vi?ftag=MCD-06-10aaa1f","Minimum:<br>&emsp;Requires a 64-bit processor and operating system","BANDAI NAMCO Studios<br/>Dimps Corporation","game","BANDAI NAMCO Entertainment"
"false","Recommended:<br>&emsp;OS: Windows 7<br>&emsp;Processor: Quad Core Processor<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: NVIDIA GeForce GTX 560<br>&emsp;DirectX: Version 9.0<br>&emsp;Storage: 5 GB available space<br>&emsp;Sound Card: DirectX®-compatible","GBP",,"true",18,"https://steamcdn-a.akamaihd.net/steam/apps/242760/header.jpg?t=1527008565","Minimum:<br>&emsp;OS: Windows 7<br>&emsp;Processor: Intel Dual-Core 2.4 GHz<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: NVIDIA GeForce 8800GT<br>&emsp;DirectX: Version 9.0<br>&emsp;Storage: 5 GB available space<br>&emsp;Sound Card: DirectX®-compatible<br>&emsp;Additional Notes: 32bit windows users need to ensure they have at least 4gb of ram usable on their system.",3728,,"false",1549,242760,1037,33,"false",88823,"The Forest",83,"false","30 Apr, 2018",,"https://www.metacritic.com/game/pc/the-forest?ftag=MCD-06-10aaa1f",,"Endnight Games Ltd","game","Endnight Games Ltd"
"true","Recommended:<br>&emsp;OS:Windows 7 / Windows 8<br>	&emsp;Processor:2nd Generation Intel Core i5 processor (or greater)<br>	&emsp;Memory:4GB RAM<br>	&emsp;Graphics:1024 MB DirectX 11 compatible graphics card. <br>	&emsp;DirectX®:11<br>	&emsp;Hard Drive:35 GB HD space<br>	&emsp;Additional:Screen Resolution - 1920x1080","GBP",,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/214950/header.jpg?t=1540813671","Minimum<br>&emsp;OS: XP/ Vista / Windows 7 / Windows 8<br>	&emsp;Processor:2 GHz Intel Dual Core processor / 2.6 GHz Intel Single Core processor<br>	&emsp;Memory:2GB RAM <br>	&emsp;Graphics:512 MB DirectX 9.0c compatible card (shader model 3, vertex texture fetch support). <br>	&emsp;DirectX®:9.0c<br>	&emsp;Hard Drive:35 GB HD space<br>	&emsp;Additional:Screen Resolution - 1024x768",3453,,"false",2999,214950,2999,0,"false",24638,"Total War™: ROME II - Emperor Edition",76,"false","2 Sep, 2013","• Operating System: OS X 10.7.5 (or later) <br/>• Processor: 2nd Generation<br/>Intel Core i5 (or greater) <br/>• RAM: 8 GB RAM <br/>• Hard Drive: 25 GB <br/>• Video Card: 1 GB NVidia 750 (or better) <br/>• Screen Resolution: 1920x1080.<br/><br/>Unsupported graphics chipsets for Mac: NVidia GeForce 9 series, GeForce 300 series, GeForce Quadro series, AMD Radeon HD 4000 series, Radeon HD 2000 series","https://www.metacritic.com/game/pc/total-war-rome-ii?ftag=MCD-06-10aaa1f","• Operating System: OS X 10.7.5 <br/>• Processor: 1.7 GHz Intel Core i5 <br/>• RAM: 4 GB RAM <br/>• Hard Drive: 25 GB <br/>• Video Card: 512 MB AMD Radeon HD 4850, NVidia GeForce 640 or Intel HD 4000 <br/>• Screen Resolution: 1024x768.<br/><br/>Unsupported graphics chipsets for Mac: NVidia GeForce 9 series, GeForce 300 series, GeForce Quadro series, AMD Radeon HD 4000 series, Radeon HD 2000 series","CREATIVE ASSEMBLY","game","SEGA"
"false","Recommended:<br>&emsp;OS: Vista SP2 / Windows 7.1 SP1 / Windows 8.1 (64-bit Operating System Required)<br>&emsp;Processor: Intel Core i7-3770, 3.4 GHz / AMD FX-8350, 4.0 GHz<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: NVIDIA GeForce GTX 780 (3GB) / AMD R9 290 (4GB)<br>&emsp;Storage: 54 GB available space","GBP",,"true",18,"https://steamcdn-a.akamaihd.net/steam/apps/225540/header.jpg?t=1530644259","Minimum:<br>&emsp;OS: Vista SP2 / Windows 7.1 SP1 / Windows 8.1 (64-bit Operating System Required)<br>&emsp;Processor: Intel Core i5-2500k, 3.3GHz / AMD Phenom II X6 1075T 3GHz<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: NVIDIA GeForce GTX 670 (2GB) / AMD Radeon HD 7870 (2GB)<br>&emsp;Storage: 54 GB available space",3761,,"false",1799,225540,269,85,"false",30968,"Just Cause™ 3",74,"false","30 Nov, 2015",,"https://www.metacritic.com/game/pc/just-cause-3?ftag=MCD-06-10aaa1f",,"Avalanche Studios","game","Square Enix"
"true","Recommended:<br>&emsp;Memory: 2 GB RAM<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 350 MB available space",,,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/291550/header.jpg?t=1540821769","Minimum:<br>&emsp;Memory: 1 GB RAM<br>&emsp;Storage: 350 MB available space",3624,,"true",,291550,,,"false",2906,"Brawlhalla",,"false","17 Oct, 2017","Recommended:<br>&emsp;Memory: 2 GB RAM<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 400 MB available space",,"Minimum:<br>&emsp;OS: 10.7<br>&emsp;Memory: 1 GB RAM<br>&emsp;Storage: 400 MB available space<br>&emsp;Additional Notes: Please note it will not work on 10.6.8.","Blue Mammoth Games","game","Ubisoft"
"true",,,,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/363970/header.jpg?t=1512177483","Minimum:<br>&emsp;OS: Microsoft® Windows Server 2008, Windows 7, or Windows 8 Classic<br>&emsp;Processor: 2.33GHz or faster x86-compatible processor, or Intel Atom™ 1.6GHz or faster processor for netbook class devices<br>&emsp;Memory: 512 MB RAM<br>&emsp;Storage: 90 MB available space",2824,,"true",,363970,,,"false",890,"Clicker Heroes",,"false","13 May, 2015",,,"Minimum:<br>&emsp;OS: Mac OS X v10.6, and above<br>&emsp;Processor: Intel® Core™ Duo 1.83GHz or faster processor<br>&emsp;Memory: 512 MB RAM<br>&emsp;Storage: 90 MB available space","Playsaurus","game","Playsaurus"
"false","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","GBP","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","true",0,"https://steamcdn-a.akamaihd.net/steam/apps/275850/header.jpg?t=1540831114","Minimum:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Windows 7/8.1/10 (64-bit versions)<br>&emsp;Processor: Intel Core i3<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: nVidia GTX 480, AMD Radeon 7870<br>&emsp;Storage: 10 GB available space",2683,"Minimum:<br>&emsp;Requires a 64-bit processor and operating system","false",3999,275850,1999,50,"false",96458,"No Man's Sky",61,"false","12 Aug, 2016","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","https://www.metacritic.com/game/pc/no-mans-sky?ftag=MCD-06-10aaa1f","Minimum:<br>&emsp;Requires a 64-bit processor and operating system","Hello Games","game","Hello Games"
"false","Recommended:<br>&emsp;OS: Windows 7x64 / Windows 8.1x64 / Windows 10x64<br>&emsp;Processor: Intel® Core™ i5-4430 @ 3 GHz / AMD FX-8370 @ 3.4 GHz or better<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: NVIDIA® GeForce® GTX 770 2GB / ATI® Radeon™ R9 270 2GB or better<br>&emsp;DirectX: Version 11<br>&emsp;Storage: 70 GB available space<br>&emsp;Sound Card: DirectX 9.0c compatible","GBP",,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/577800/header.jpg?t=1534373224","Minimum:<br>&emsp;OS: Windows 7x64 / Windows 8.1x64 / Windows 10x64<br>&emsp;Processor: Intel® Core™ i3-530 @ 2.93 GHz / AMD Phenom™ II X4 805 @ 2.50 GHz or better<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: NVIDIA® GeForce® GT 450 1GB / ATI® Radeon™ HD 7770 1GB or better<br>&emsp;DirectX: Version 11<br>&emsp;Storage: 70 GB available space<br>&emsp;Sound Card: DirectX 9.0x compatible Dual-Analog Gamepad: Recommended",3434,,"false",3999,577800,3999,0,"false",12623,"NBA 2K18",87,"false","14 Sep, 2017",,"https://www.metacritic.com/game/pc/nba-2k18?ftag=MCD-06-10aaa1f",,"Visual Concepts","game","2K"
"false","Recommended:<br>&emsp;OS: Windows 10<br>&emsp;Processor: Intel i7 - 3770K or equivalent<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: GTX 900 or equivalent<br>&emsp;Storage: 11 GB available space<br>&emsp;Additional Notes: Game will run at 60FPS on high graphical settings at 1080p","GBP",,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/638070/header.jpg?t=1538576995","Minimum:<br>&emsp;OS: Windows 7 or newer<br>&emsp;Processor: Intel i3 6100 or equivalent<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: GTX 600 series or equivalent<br>&emsp;Storage: 11 GB available space<br>&emsp;Additional Notes: Game will run at 30FPS on low graphical settings at 720p",2851,,"false",1799,638070,449,75,"false",199,"Murderous Pursuits",63,"false","26 Apr, 2018",,"https://www.metacritic.com/game/pc/murderous-pursuits?ftag=MCD-06-10aaa1f",,"Blazing Griffin","game","Blazing Griffin"
,,,,,,,,0,,,,,,,,,,,,,,,,,,
"false","Recommended:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: OS 64-bit Windows 7 or 64-bit Windows 8 (8.1) or Windows 10<br>&emsp;Processor: Intel CPU Core i7 3770 3,4 GHz, AMD CPU AMD FX-8350 4 GHz<br>&emsp;Memory: 16 GB RAM<br>&emsp;Graphics: Nvidia GPU GeForce GTX 1060, AMD GPU Radeon RX 580<br>&emsp;DirectX: Version 11<br>&emsp;Storage: 40 GB available space<br>&emsp;Sound Card: Creative SOUND BLASTER Zx","GBP","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","true",0,"https://steamcdn-a.akamaihd.net/steam/apps/379430/header.jpg?t=1540478901","Minimum:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: OS 64-bit Windows 7 or 64-bit Windows 8 (8.1) or Windows 10<br>&emsp;Processor: Intel CPU Core i5-2500K 3.3GHz, AMD CPU Phenom II X4 940<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: Nvidia GPU GeForce GTX 660, AMD GPU Radeon HD 7870<br>&emsp;DirectX: Version 11<br>&emsp;Storage: 40 GB available space<br>&emsp;Sound Card: Integrated",2888,"Minimum:<br>&emsp;Requires a 64-bit processor and operating system","false",3999,379430,2399,40,"false",20958,"Kingdom Come: Deliverance",76,"false","13 Feb, 2018","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","https://www.metacritic.com/game/pc/kingdom-come-deliverance?ftag=MCD-06-10aaa1f","Minimum:<br>&emsp;Requires a 64-bit processor and operating system","Warhorse Studios","game","Warhorse Studios<br/>Deep Silver"
"true",,"GBP",,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/203770/header.jpg?t=1539181372","&emsp;OS: Windows 7<br>&emsp;Processor: Intel® Pentium® IV 2.4 GHz or AMD 3500+<br>&emsp;Memory: 2 GB RAM<br>&emsp;Hard Disk Space: 2 GB<br>&emsp;Video Card: NVIDIA® GeForce 8800 or ATI Radeon® X1900, 512mb graphics memory required.<br>&emsp;DirectX®: 9.0c<br>&emsp;Sound: Direct X-compatible sound card<br>&emsp;Additional: 3-button mouse and keyboard",2401,"&emsp;OS: Ubuntu 12.04 LTS<br>	&emsp;Processor: IntelR PentiumR IV 2.4 GHz or AMD 3500+<br>	&emsp;Memory: 2 GB <br>	&emsp;Hard disk space: 2 Gb <br>	&emsp;Video Card: ATI Radeon HD 6750 / NVIDIA GeForce 320 / NVIDIA GeForce<br>&gt; 9600 or higher, 1024MB graphics memory required.","false",2999,203770,2999,0,"false",18125,"Crusader Kings II",82,"true","14 Feb, 2012",,"https://www.metacritic.com/game/pc/crusader-kings-ii?ftag=MCD-06-10aaa1f","&emsp;OS: Mac OS X 10.6.8 or later<br>	&emsp;Processor: Intel Core Duo Processor (2GHz or better)<br>	&emsp;Memory: 2 GB RAM<br>	&emsp;Hard Disk Space: 2 GB<br>	&emsp;Video Card: ATI Radeon HD 6750 /  NVIDIA GeForce 320 /  NVIDIA GeForce<br>9600 or higher, 1024MB graphics memory required","Paradox Development Studio","game","Paradox Interactive"
"false",,,,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/268850/header.jpg?t=1525810459","Minimum:<br>&emsp;OS: Microsoft Windows 10 / 8.1 / 8 / 7 / Vista<br>&emsp;Graphics: GeForce GTX graphics card (EVGA card required for full version)<br>&emsp;Storage: 50 MB available space",2026,,"true",,268850,,,"false",,"EVGA Precision XOC",,"false","16 Jul, 2014",,,,"EVGA","game","EVGA"
"true","Recommended: <br>					&emsp;OS: Windows 10<br>					&emsp;Processor: Intel i7-7700 or AMD Ryzen 7 1700 @ 3.6 GHz or greater<br>					&emsp;Memory: 16 GB or greater<br>					&emsp;Hard Drive: 20 GB free space <br>					&emsp;Video: NVIDIA Geforce GTX 1060, AMD Radeon RX 580 or better with at least 4 GB VRAM<br>					&emsp;Network: ADSL connection or faster",,,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/8500/header.jpg?t=1540837103","Minimum: <br>					&emsp;OS: Windows 7<br>					&emsp;Processor: Intel Dual Core @ 2.0 GHz, AMD Dual Core @ 2.0 GHz)<br>					&emsp;Memory: 2 GB<br>					&emsp;Hard Drive: 20 GB Free Space  <br>					&emsp;Video: AMD Radeon 2600 XT or NVIDIA GeForce 8600 GTS<br>					&emsp;Network: ADSL connection (or faster)",2387,,"true",,8500,,,"false",5419,"EVE Online",88,"false","15 Dec, 2010","Recommended: <br>					&emsp;OS: Mac OS X 10.14<br>					&emsp;Processor: Intel i5 Series @ 3.8 GHz or greater<br>					&emsp;Memory: 16 GB or higher<br>					&emsp;Hard Drive: 20 GB free space <br>					&emsp;Video: AMD Radeon Pro 580 or better with at least 4 GB VRAM","https://www.metacritic.com/game/pc/eve-online-special-edition?ftag=MCD-06-10aaa1f","Minimum: <br>					&emsp;Supported OS: Mac OS X 10.12<br>					&emsp;Processor: CPU that supports SSE2 (Intel Dual Core @ 2.0 GHz)<br>					&emsp;Memory: 2 GB<br>					&emsp;Hard Drive: 20 GB Free Space  <br>					&emsp;Video: NVIDIA GeForce 320m, Intel HD 3000","CCP","game","CCP"
"false","Recommended:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Windows 7/8/10 64-bit<br>&emsp;Processor: Intel® i5 3Ghz<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: GTX770<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 20 GB available space",,"Recommended:<br>&emsp;Requires a 64-bit processor and operating system","true",0,"https://steamcdn-a.akamaihd.net/steam/apps/766570/header.jpg?t=1539004648","Minimum:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Windows 7/8/10 64-bit<br>&emsp;Processor: Intel® i3 2.5Ghz<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: GTX 500 series<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 20 GB available space",2704,"Minimum:<br>&emsp;Requires a 64-bit processor and operating system","true",,766570,,,"false",,"Russian Fishing 4",,"false","15 Jun, 2018","Recommended:<br>&emsp;Requires a 64-bit processor and operating system",,"Minimum:<br>&emsp;Requires a 64-bit processor and operating system","Russian Fishing","game","Russian Fishing"
"true",,,,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/610080/header.jpg?t=1497550077","Minimum:<br>&emsp;OS: Windows 7<br>&emsp;Processor: Core i5 or Core i7<br>&emsp;Memory: 1 GB RAM<br>&emsp;Graphics: GTX 400 Series or Better",2226,,"true",,610080,,,"false",,"Realm Grinder",,"false","15 Jun, 2017",,,"Minimum:<br>&emsp;OS: 10.9 or greater<br>&emsp;Processor: Core i5 or Core i7<br>&emsp;Memory: 1 GB RAM","Divine Games","game","Kongregate"
"false","Recommended:<br>&emsp;OS: Windows 7 x64 / 8 / 10<br>&emsp;Processor: Intel Core i5-3570, AMD six-core 3,5 Ghz (AMD FX 6300)<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: nVidia GeForce GTX 550 Ti, GeForce GTX 560M, AMD Radeon R7 250<br>&emsp;DirectX: Version 11<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 35 GB available space<br>&emsp;Sound Card: Compatible with DirectX 9.0c",,,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/552990/header.jpg?t=1539964928","Minimum:<br>&emsp;OS: Windows 7 x86<br>&emsp;Processor: Core2Duo 2.7 GHz, AMD Athlon II 3 GHz<br>&emsp;Memory: 2 GB RAM<br>&emsp;Graphics: nVidia GeForce 8800GT/9600GT, IntelHD 4000, NVIDIA GeForce 620M, AMD Radeon HD 4650<br>&emsp;DirectX: Version 9.0c<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 35 GB available space<br>&emsp;Sound Card: Compatible with DirectX 9.0c",2614,,"true",,552990,,,"false",,"World of Warships",81,"false","15 Nov, 2017",,"https://www.metacritic.com/game/pc/world-of-warships?ftag=MCD-06-10aaa1f",,"Wargaming Group Limited","game","Wargaming Group Limited"
"false","Recommended:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: 64-bit Windows 10<br>&emsp;Processor: Intel Core i7- 3770 @ 3.5 GHz or AMD FX-8350 @ 4 GHz<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: NVIDIA GeForce GTX 970/1060 or ATI Radeon R9 series<br>&emsp;DirectX: Version 12<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 45 GB available space","GBP","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","true",0,"https://steamcdn-a.akamaihd.net/steam/apps/552500/header.jpg?t=1535727302","Minimum:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: 64-bit Windows 7, 64-bit Windows 8 (8.1) or 64-bit Windows 10<br>&emsp;Processor: Intel Core i5-2300 @ 2.80 GHz / AMD FX-4350 @ 4.2 GHz<br>&emsp;Memory: 6 GB RAM<br>&emsp;Graphics: NVIDIA GeForce GTX 460 or AMD Radeon HD 5870<br>&emsp;DirectX: Version 11<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 45 GB available space",2141,"Minimum:<br>&emsp;Requires a 64-bit processor and operating system","false",2379,552500,1189,50,"false",17696,"Warhammer: Vermintide 2",82,"false","8 Mar, 2018","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","https://www.metacritic.com/game/pc/warhammer-vermintide-2?ftag=MCD-06-10aaa1f","Minimum:<br>&emsp;Requires a 64-bit processor and operating system","Fatshark","game","Fatshark"
"true",,"GBP",,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/240/header.jpg?t=1515613564","<br/>			Minimum: 1.7 GHz Processor, 512MB RAM, DirectX&reg; 8.1 level Graphics Card (Requires support for SSE), Windows&reg; 7 (32/64-bit)/Vista/XP, Mouse, Keyboard, Internet Connection<br/>			Recommended: Pentium 4 processor (3.0GHz, or better), 1GB RAM, DirectX&reg; 9 level Graphics Card, Windows&reg; 7 (32/64-bit)/Vista/XP, Mouse, Keyboard, Internet Connection<br/>			",3073,"Minimum: 1.7 GHz Processor, 512MB RAM, Mouse, Keyboard, Internet Connection","false",719,240,719,0,"false",41385,"Counter-Strike: Source",88,"true","1 Nov, 2004",,"https://www.metacritic.com/game/pc/counter-strike-source?ftag=MCD-06-10aaa1f","Minimum: OS X version Leopard 10.5.8, Snow Leopard 10.6.3, 1GB RAM, NVIDIA GeForce 8 or higher, ATI X1600 or higher, or Intel HD 3000 or higher Mouse, Keyboard, Internet Connection","Valve","game","Valve"
